"No.","Time","Source","Destination","Protocol","Length","Info"
"339","12.260699","N/A","N/A","N/A","42","Raw packet data"
"340","12.261302","N/A","N/A","N/A","42","Raw packet data"
"341","12.261895","N/A","N/A","N/A","42","Raw packet data"
"342","12.262472","N/A","N/A","N/A","42","Raw packet data"
"343","12.262838","N/A","N/A","N/A","42","Raw packet data"
"344","12.263433","N/A","N/A","N/A","42","Raw packet data"
"345","12.264019","N/A","N/A","N/A","42","Raw packet data"
"346","12.264612","N/A","N/A","N/A","42","Raw packet data"
"347","12.265115","N/A","N/A","N/A","42","Raw packet data"
"348","12.265585","N/A","N/A","N/A","42","Raw packet data"
"349","12.266224","N/A","N/A","N/A","42","Raw packet data"
"350","12.266829","N/A","N/A","N/A","42","Raw packet data"
"351","12.267400","N/A","N/A","N/A","42","Raw packet data"
"352","13.269900","N/A","N/A","N/A","42","Raw packet data"
"353","13.270461","N/A","N/A","N/A","42","Raw packet data"
"354","13.271285","N/A","N/A","N/A","42","Raw packet data"
"355","13.271830","N/A","N/A","N/A","42","Raw packet data"
"356","13.272547","N/A","N/A","N/A","42","Raw packet data"
"357","13.272947","N/A","N/A","N/A","42","Raw packet data"
"358","13.273380","N/A","N/A","N/A","42","Raw packet data"
"359","13.273962","N/A","N/A","N/A","42","Raw packet data"
"360","13.274622","N/A","N/A","N/A","42","Raw packet data"
"361","13.275221","N/A","N/A","N/A","42","Raw packet data"
"362","13.276008","N/A","N/A","N/A","42","Raw packet data"
"363","13.276639","N/A","N/A","N/A","42","Raw packet data"
"364","13.277135","N/A","N/A","N/A","42","Raw packet data"
"365","13.277700","N/A","N/A","N/A","42","Raw packet data"
"366","13.278301","N/A","N/A","N/A","42","Raw packet data"
"367","13.278816","N/A","N/A","N/A","42","Raw packet data"
"368","13.280624","N/A","N/A","N/A","42","Raw packet data"
"369","13.281193","N/A","N/A","N/A","42","Raw packet data"
"370","13.281985","N/A","N/A","N/A","42","Raw packet data"
"371","13.283029","N/A","N/A","N/A","42","Raw packet data"
"372","13.283582","N/A","N/A","N/A","42","Raw packet data"
"373","13.284133","N/A","N/A","N/A","42","Raw packet data"
"374","13.284674","N/A","N/A","N/A","42","Raw packet data"
"375","14.287451","N/A","N/A","N/A","42","Raw packet data"
"376","14.287901","N/A","N/A","N/A","42","Raw packet data"
"377","14.288503","N/A","N/A","N/A","42","Raw packet data"
"378","14.289048","N/A","N/A","N/A","42","Raw packet data"
"379","14.289567","N/A","N/A","N/A","42","Raw packet data"
"380","14.290219","N/A","N/A","N/A","42","Raw packet data"
"381","14.290964","N/A","N/A","N/A","42","Raw packet data"
"382","14.291625","N/A","N/A","N/A","42","Raw packet data"
"383","14.295596","N/A","N/A","N/A","42","Raw packet data"
"384","14.297541","N/A","N/A","N/A","42","Raw packet data"
"385","14.297695","N/A","N/A","N/A","42","Raw packet data"
"386","14.298389","N/A","N/A","N/A","42","Raw packet data"
"387","14.298892","N/A","N/A","N/A","46","Raw packet data"
"388","14.299469","N/A","N/A","N/A","42","Raw packet data"
"389","14.299782","N/A","N/A","N/A","42","Raw packet data"
"390","14.300119","N/A","N/A","N/A","46","Raw packet data"
