"No.","Time","Source","Destination","Protocol","Length","Info"
"145","1.159839","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=70687 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"146","1.160733","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=72073 Win=220560 Len=0"
"147","1.161756","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=72073 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"148","1.162714","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=73459 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"149","1.163579","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=74845 Win=217792 Len=0"
"150","1.164842","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=74845 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"151","1.165572","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=76231 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"152","1.166530","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=77617 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"153","1.167473","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=77617 Win=215008 Len=0"
"154","1.168407","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=79003 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"155","1.169275","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=80389 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"156","1.170097","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=80389 Win=212240 Len=0"
"157","1.170997","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=81775 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"158","1.172443","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=83161 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"159","1.173076","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=84547 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"160","1.174515","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=83161 Win=209472 Len=0"
"161","1.175848","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=85933 Win=206704 Len=0"
"162","1.176719","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=85933 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"163","1.177718","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=87319 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"164","1.178605","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=88705 Win=203920 Len=0"
"165","1.180066","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=88705 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"166","1.180923","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=90091 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"167","1.181895","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=91477 Win=201152 Len=0"
"168","1.182757","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=91477 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"169","1.183760","e1329.g.akamaiedge.net","10.133.147.141","TCP","135","http(80)  >  49269 [PSH, ACK] Seq=92863 Ack=297 Win=64128 Len=95 [TCP segment of a reassembled PDU]"
"170","1.184637","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=92958 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"171","1.185483","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=92958 Win=199664 Len=0"
"172","1.186510","e1329.g.akamaiedge.net","10.133.147.141","HTTP/XML","694","HTTP/1.1 200 OK "
"173","1.187298","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=94998 Win=197632 Len=0"
"174","1.188207","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","[TCP Window Update] 49269  >  http(80) [ACK] Seq=297 Ack=94998 Win=232672 Len=0"
"175","1.189376","N/A","N/A","N/A","42","Raw packet data"
"176","1.190385","N/A","N/A","N/A","42","Raw packet data"
"177","1.191173","N/A","N/A","N/A","42","Raw packet data"
"178","1.192360","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","[TCP Window Update] 49269  >  http(80) [ACK] Seq=297 Ack=94998 Win=262144 Len=0"
"179","1.193030","N/A","N/A","N/A","42","Raw packet data"
"180","1.193986","N/A","N/A","N/A","42","Raw packet data"
"181","1.194502","N/A","N/A","N/A","42","Raw packet data"
"182","1.195792","N/A","N/A","N/A","42","Raw packet data"
"183","1.196562","N/A","N/A","N/A","42","Raw packet data"
"184","1.197430","N/A","N/A","N/A","42","Raw packet data"
"185","1.198478","N/A","N/A","N/A","42","Raw packet data"
"186","1.199344","N/A","N/A","N/A","42","Raw packet data"
"187","1.200217","N/A","N/A","N/A","42","Raw packet data"
"188","2.203085","N/A","N/A","N/A","42","Raw packet data"
"189","2.203671","N/A","N/A","N/A","42","Raw packet data"
"190","2.203736","N/A","N/A","N/A","42","Raw packet data"
"191","2.204385","N/A","N/A","N/A","42","Raw packet data"
"192","2.204998","N/A","N/A","N/A","42","Raw packet data"
"193","2.205582","N/A","N/A","N/A","42","Raw packet data"
"194","2.206436","N/A","N/A","N/A","42","Raw packet data"
"195","2.210094","N/A","N/A","N/A","42","Raw packet data"
"196","2.210649","N/A","N/A","N/A","42","Raw packet data"
"197","2.211331","N/A","N/A","N/A","42","Raw packet data"
"198","2.211889","N/A","N/A","N/A","42","Raw packet data"
"199","2.212570","N/A","N/A","N/A","42","Raw packet data"
"200","2.212985","N/A","N/A","N/A","42","Raw packet data"
"201","2.213619","N/A","N/A","N/A","42","Raw packet data"
"202","2.214163","N/A","N/A","N/A","42","Raw packet data"
